student_name,enrollment_number,branch,date,present,course,year_semester,day
Student_29,22784973,ECE,2026-04-05,0,python,2-1,Sunday
Student_29,22784973,ECE,2026-04-05,0,MSI,2-1,Sunday
Student_29,22784973,ECE,2026-04-06,1,Signals,2-1,Monday
Student_29,22784973,ECE,2026-04-06,1,semiconductors,2-1,Monday
Student_29,22784973,ECE,2026-04-06,0,python,2-1,Monday
Student_29,22784973,ECE,2026-04-06,0,MSI,2-1,Monday
Student_29,22784973,ECE,2026-04-07,1,Signals,2-1,Tuesday
Student_29,22784973,ECE,2026-04-07,1,semiconductors,2-1,Tuesday
Student_29,22784973,ECE,2026-04-07,0,python,2-1,Tuesday
Student_29,22784973,ECE,2026-04-07,0,MSI,2-1,Tuesday
Student_30,20825800,ECE,2026-04-01,1,Signals,2-1,Wednesday
Student_30,20825800,ECE,2026-04-01,0,semiconductors,2-1,Wednesday
Student_30,20825800,ECE,2026-04-01,1,python,2-1,Wednesday
Student_30,20825800,ECE,2026-04-01,1,MSI,2-1,Wednesday
Student_30,20825800,ECE,2026-04-02,1,Signals,2-1,Thursday
Student_30,20825800,ECE,2026-04-02,1,semiconductors,2-1,Thursday
Student_30,20825800,ECE,2026-04-02,1,python,2-1,Thursday
Student_30,20825800,ECE,2026-04-02,1,MSI,2-1,Thursday
Student_30,20825800,ECE,2026-04-03,0,Signals,2-1,Friday
Student_30,20825800,ECE,2026-04-03,1,semiconductors,2-1,Friday
Student_30,20825800,ECE,2026-04-03,1,python,2-1,Friday
Student_30,20825800,ECE,2026-04-03,1,MSI,2-1,Friday
Student_30,20825800,ECE,2026-04-04,0,Signals,2-1,Saturday
Student_30,20825800,ECE,2026-04-04,0,semiconductors,2-1,Saturday
Student_30,20825800,ECE,2026-04-04,1,python,2-1,Saturday
Student_30,20825800,ECE,2026-04-04,1,MSI,2-1,Saturday
Student_30,20825800,ECE,2026-04-05,0,Signals,2-1,Sunday
Student_30,20825800,ECE,2026-04-05,0,semiconductors,2-1,Sunday
Student_30,20825800,ECE,2026-04-05,1,python,2-1,Sunday
Student_30,20825800,ECE,2026-04-05,0,MSI,2-1,Sunday
Student_30,20825800,ECE,2026-04-06,1,Signals,2-1,Monday
Student_30,20825800,ECE,2026-04-06,1,semiconductors,2-1,Monday
Student_30,20825800,ECE,2026-04-06,1,python,2-1,Monday
Student_30,20825800,ECE,2026-04-06,1,MSI,2-1,Monday
Student_30,20825800,ECE,2026-04-07,0,Signals,2-1,Tuesday
Student_30,20825800,ECE,2026-04-07,1,semiconductors,2-1,Tuesday
Student_30,20825800,ECE,2026-04-07,1,python,2-1,Tuesday
Student_30,20825800,ECE,2026-04-07,1,MSI,2-1,Tuesday
Student_31,24928908,EE,2026-04-01,1,Circuits,2-1,Wednesday
Student_31,24928908,EE,2026-04-01,1,Electromagnetics,2-1,Wednesday
Student_31,24928908,EE,2026-04-01,1,Network Theory,2-1,Wednesday
Student_31,24928908,EE,2026-04-01,0,Data Science,2-1,Wednesday
Student_31,24928908,EE,2026-04-02,1,Circuits,2-1,Thursday
Student_31,24928908,EE,2026-04-02,1,Electromagnetics,2-1,Thursday
Student_31,24928908,EE,2026-04-02,1,Network Theory,2-1,Thursday
Student_31,24928908,EE,2026-04-02,0,Data Science,2-1,Thursday
Student_31,24928908,EE,2026-04-03,1,Circuits,2-1,Friday
Student_31,24928908,EE,2026-04-03,1,Electromagnetics,2-1,Friday
Student_31,24928908,EE,2026-04-03,1,Network Theory,2-1,Friday
Student_31,24928908,EE,2026-04-03,0,Data Science,2-1,Friday
Student_31,24928908,EE,2026-04-04,1,Circuits,2-1,Saturday
Student_31,24928908,EE,2026-04-04,0,Electromagnetics,2-1,Saturday
Student_31,24928908,EE,2026-04-04,1,Network Theory,2-1,Saturday
Student_31,24928908,EE,2026-04-04,1,Data Science,2-1,Saturday
Student_31,24928908,EE,2026-04-05,1,Circuits,2-1,Sunday
Student_31,24928908,EE,2026-04-05,1,Electromagnetics,2-1,Sunday
Student_31,24928908,EE,2026-04-05,0,Network Theory,2-1,Sunday
Student_31,24928908,EE,2026-04-05,1,Data Science,2-1,Sunday
Student_31,24928908,EE,2026-04-06,1,Circuits,2-1,Monday
Student_31,24928908,EE,2026-04-06,1,Electromagnetics,2-1,Monday
Student_31,24928908,EE,2026-04-06,1,Network Theory,2-1,Monday
Student_31,24928908,EE,2026-04-06,1,Data Science,2-1,Monday
Student_31,24928908,EE,2026-04-07,1,Circuits,2-1,Tuesday
Student_31,24928908,EE,2026-04-07,1,Electromagnetics,2-1,Tuesday
Student_31,24928908,EE,2026-04-07,1,Network Theory,2-1,Tuesday
Student_31,24928908,EE,2026-04-07,1,Data Science,2-1,Tuesday
Student_32,25685500,ME,2026-04-01,0,Thermo,2-1,Wednesday
Student_32,25685500,ME,2026-04-01,0,Mechanics,2-1,Wednesday
Student_32,25685500,ME,2026-04-01,1,Fluid dynamics,2-1,Wednesday
Student_32,25685500,ME,2026-04-01,1,Data Science,2-1,Wednesday
Student_32,25685500,ME,2026-04-02,1,Thermo,2-1,Thursday
Student_32,25685500,ME,2026-04-02,1,Mechanics,2-1,Thursday
Student_32,25685500,ME,2026-04-02,1,Fluid dynamics,2-1,Thursday
Student_32,25685500,ME,2026-04-02,1,Data Science,2-1,Thursday
Student_32,25685500,ME,2026-04-03,0,Thermo,2-1,Friday
Student_32,25685500,ME,2026-04-03,1,Mechanics,2-1,Friday
Student_32,25685500,ME,2026-04-03,1,Fluid dynamics,2-1,Friday
Student_32,25685500,ME,2026-04-03,1,Data Science,2-1,Friday
Student_32,25685500,ME,2026-04-04,1,Thermo,2-1,Saturday
Student_32,25685500,ME,2026-04-04,0,Mechanics,2-1,Saturday
Student_32,25685500,ME,2026-04-04,1,Fluid dynamics,2-1,Saturday
Student_32,25685500,ME,2026-04-04,1,Data Science,2-1,Saturday
Student_32,25685500,ME,2026-04-05,0,Thermo,2-1,Sunday
Student_32,25685500,ME,2026-04-05,1,Mechanics,2-1,Sunday
Student_32,25685500,ME,2026-04-05,0,Fluid dynamics,2-1,Sunday
Student_32,25685500,ME,2026-04-05,1,Data Science,2-1,Sunday
Student_32,25685500,ME,2026-04-06,1,Thermo,2-1,Monday
Student_32,25685500,ME,2026-04-06,1,Mechanics,2-1,Monday
Student_32,25685500,ME,2026-04-06,1,Fluid dynamics,2-1,Monday
Student_32,25685500,ME,2026-04-06,0,Data Science,2-1,Monday
Student_32,25685500,ME,2026-04-07,1,Thermo,2-1,Tuesday
Student_32,25685500,ME,2026-04-07,1,Mechanics,2-1,Tuesday
Student_32,25685500,ME,2026-04-07,1,Fluid dynamics,2-1,Tuesday
Student_32,25685500,ME,2026-04-07,1,Data Science,2-1,Tuesday
Student_33,25657329,MATH,2026-04-01,1,Calculus,2-1,Wednesday
Student_33,25657329,MATH,2026-04-01,0,Linear Algebra,2-1,Wednesday
Student_33,25657329,MATH,2026-04-01,1,Probability,2-1,Wednesday
Student_33,25657329,MATH,2026-04-01,1,Data Science,2-1,Wednesday
Student_33,25657329,MATH,2026-04-02,1,Calculus,2-1,Thursday
Student_33,25657329,MATH,2026-04-02,1,Linear Algebra,2-1,Thursday
Student_33,25657329,MATH,2026-04-02,1,Probability,2-1,Thursday
Student_33,25657329,MATH,2026-04-02,1,Data Science,2-1,Thursday
Student_33,25657329,MATH,2026-04-03,1,Calculus,2-1,Friday
Student_33,25657329,MATH,2026-04-03,0,Linear Algebra,2-1,Friday
Student_33,25657329,MATH,2026-04-03,0,Probability,2-1,Friday
Student_33,25657329,MATH,2026-04-03,1,Data Science,2-1,Friday
Student_33,25657329,MATH,2026-04-04,1,Calculus,2-1,Saturday
Student_33,25657329,MATH,2026-04-04,1,Linear Algebra,2-1,Saturday
Student_33,25657329,MATH,2026-04-04,0,Probability,2-1,Saturday
Student_33,25657329,MATH,2026-04-04,1,Data Science,2-1,Saturday
Student_33,25657329,MATH,2026-04-05,0,Calculus,2-1,Sunday
Student_33,25657329,MATH,2026-04-05,1,Linear Algebra,2-1,Sunday
Student_33,25657329,MATH,2026-04-05,0,Probability,2-1,Sunday
Student_33,25657329,MATH,2026-04-05,0,Data Science,2-1,Sunday
Student_33,25657329,MATH,2026-04-06,1,Calculus,2-1,Monday
Student_33,25657329,MATH,2026-04-06,0,Linear Algebra,2-1,Monday
Student_33,25657329,MATH,2026-04-06,1,Probability,2-1,Monday
Student_33,25657329,MATH,2026-04-06,1,Data Science,2-1,Monday
Student_33,25657329,MATH,2026-04-07,0,Calculus,2-1,Tuesday
Student_33,25657329,MATH,2026-04-07,1,Linear Algebra,2-1,Tuesday
Student_33,25657329,MATH,2026-04-07,0,Probability,2-1,Tuesday
Student_33,25657329,MATH,2026-04-07,1,Data Science,2-1,Tuesday
Student_34,20815305,CE,2026-04-01,1,Structures,2-1,Wednesday
Student_34,20815305,CE,2026-04-01,1,Geotech,2-1,Wednesday
Student_34,20815305,CE,2026-04-01,1,Mechanics of materials,2-1,Wednesday
Student_34,20815305,CE,2026-04-01,1,MSI,2-1,Wednesday
Student_34,20815305,CE,2026-04-02,1,Structures,2-1,Thursday
Student_34,20815305,CE,2026-04-02,1,Geotech,2-1,Thursday
Student_34,20815305,CE,2026-04-02,1,Mechanics of materials,2-1,Thursday
Student_34,20815305,CE,2026-04-02,0,MSI,2-1,Thursday
Student_34,20815305,CE,2026-04-03,0,Structures,2-1,Friday
Student_34,20815305,CE,2026-04-03,1,Geotech,2-1,Friday
Student_34,20815305,CE,2026-04-03,1,Mechanics of materials,2-1,Friday
Student_34,20815305,CE,2026-04-03,1,MSI,2-1,Friday
Student_34,20815305,CE,2026-04-04,1,Structures,2-1,Saturday
Student_34,20815305,CE,2026-04-04,0,Geotech,2-1,Saturday
Student_34,20815305,CE,2026-04-04,1,Mechanics of materials,2-1,Saturday
Student_34,20815305,CE,2026-04-04,0,MSI,2-1,Saturday
Student_34,20815305,CE,2026-04-05,1,Structures,2-1,Sunday
Student_34,20815305,CE,2026-04-05,0,Geotech,2-1,Sunday
Student_34,20815305,CE,2026-04-05,0,Mechanics of materials,2-1,Sunday
Student_34,20815305,CE,2026-04-05,0,MSI,2-1,Sunday
Student_34,20815305,CE,2026-04-06,1,Structures,2-1,Monday
Student_34,20815305,CE,2026-04-06,1,Geotech,2-1,Monday
Student_34,20815305,CE,2026-04-06,1,Mechanics of materials,2-1,Monday
Student_34,20815305,CE,2026-04-06,0,MSI,2-1,Monday
Student_34,20815305,CE,2026-04-07,0,Structures,2-1,Tuesday
Student_34,20815305,CE,2026-04-07,1,Geotech,2-1,Tuesday
Student_34,20815305,CE,2026-04-07,1,Mechanics of materials,2-1,Tuesday
Student_34,20815305,CE,2026-04-07,1,MSI,2-1,Tuesday
Student_35,23814445,ECE,2026-04-01,1,Signals,2-1,Wednesday
Student_35,23814445,ECE,2026-04-01,0,semiconductors,2-1,Wednesday
Student_35,23814445,ECE,2026-04-01,1,python,2-1,Wednesday
Student_35,23814445,ECE,2026-04-01,1,MSI,2-1,Wednesday
Student_35,23814445,ECE,2026-04-02,1,Signals,2-1,Thursday
Student_35,23814445,ECE,2026-04-02,1,semiconductors,2-1,Thursday
Student_35,23814445,ECE,2026-04-02,1,python,2-1,Thursday
Student_35,23814445,ECE,2026-04-02,1,MSI,2-1,Thursday
Student_35,23814445,ECE,2026-04-03,1,Signals,2-1,Friday
Student_35,23814445,ECE,2026-04-03,1,semiconductors,2-1,Friday
Student_35,23814445,ECE,2026-04-03,1,python,2-1,Friday
Student_35,23814445,ECE,2026-04-03,1,MSI,2-1,Friday
Student_35,23814445,ECE,2026-04-04,1,Signals,2-1,Saturday
Student_35,23814445,ECE,2026-04-04,1,semiconductors,2-1,Saturday
Student_35,23814445,ECE,2026-04-04,0,python,2-1,Saturday
Student_35,23814445,ECE,2026-04-04,1,MSI,2-1,Saturday
Student_35,23814445,ECE,2026-04-05,0,Signals,2-1,Sunday
Student_35,23814445,ECE,2026-04-05,1,semiconductors,2-1,Sunday
Student_35,23814445,ECE,2026-04-05,0,python,2-1,Sunday
Student_35,23814445,ECE,2026-04-05,0,MSI,2-1,Sunday
Student_35,23814445,ECE,2026-04-06,1,Signals,2-1,Monday
Student_35,23814445,ECE,2026-04-06,1,semiconductors,2-1,Monday
Student_35,23814445,ECE,2026-04-06,1,python,2-1,Monday
Student_35,23814445,ECE,2026-04-06,1,MSI,2-1,Monday
Student_35,23814445,ECE,2026-04-07,1,Signals,2-1,Tuesday
Student_35,23814445,ECE,2026-04-07,1,semiconductors,2-1,Tuesday
Student_35,23814445,ECE,2026-04-07,1,python,2-1,Tuesday
Student_35,23814445,ECE,2026-04-07,1,MSI,2-1,Tuesday
Student_36,21461683,EE,2026-04-01,1,Circuits,2-1,Wednesday
Student_36,21461683,EE,2026-04-01,1,Electromagnetics,2-1,Wednesday
Student_36,21461683,EE,2026-04-01,1,Network Theory,2-1,Wednesday
Student_36,21461683,EE,2026-04-01,1,Data Science,2-1,Wednesday
Student_36,21461683,EE,2026-04-02,1,Circuits,2-1,Thursday
Student_36,21461683,EE,2026-04-02,1,Electromagnetics,2-1,Thursday
Student_36,21461683,EE,2026-04-02,1,Network Theory,2-1,Thursday
Student_36,21461683,EE,2026-04-02,1,Data Science,2-1,Thursday
Student_36,21461683,EE,2026-04-03,1,Circuits,2-1,Friday
Student_36,21461683,EE,2026-04-03,0,Electromagnetics,2-1,Friday
Student_36,21461683,EE,2026-04-03,0,Network Theory,2-1,Friday
Student_36,21461683,EE,2026-04-03,1,Data Science,2-1,Friday
Student_36,21461683,EE,2026-04-04,1,Circuits,2-1,Saturday
Student_36,21461683,EE,2026-04-04,0,Electromagnetics,2-1,Saturday
Student_36,21461683,EE,2026-04-04,1,Network Theory,2-1,Saturday
Student_36,21461683,EE,2026-04-04,1,Data Science,2-1,Saturday
Student_36,21461683,EE,2026-04-05,0,Circuits,2-1,Sunday
Student_36,21461683,EE,2026-04-05,1,Electromagnetics,2-1,Sunday
Student_36,21461683,EE,2026-04-05,0,Network Theory,2-1,Sunday
Student_36,21461683,EE,2026-04-05,1,Data Science,2-1,Sunday
Student_36,21461683,EE,2026-04-06,1,Circuits,2-1,Monday
Student_36,21461683,EE,2026-04-06,1,Electromagnetics,2-1,Monday
Student_36,21461683,EE,2026-04-06,0,Network Theory,2-1,Monday
Student_36,21461683,EE,2026-04-06,1,Data Science,2-1,Monday
Student_36,21461683,EE,2026-04-07,1,Circuits,2-1,Tuesday
Student_36,21461683,EE,2026-04-07,1,Electromagnetics,2-1,Tuesday
Student_36,21461683,EE,2026-04-07,1,Network Theory,2-1,Tuesday
Student_36,21461683,EE,2026-04-07,0,Data Science,2-1,Tuesday
Student_37,24599947,PHY,2026-04-01,1,Mechanics and Relativity,2-1,Wednesday
Student_37,24599947,PHY,2026-04-01,1,Quantum Mechanics,2-1,Wednesday
Student_37,24599947,PHY,2026-04-01,1,Analog Electronics,2-1,Wednesday
Student_37,24599947,PHY,2026-04-01,0,MSI,2-1,Wednesday
Student_37,24599947,PHY,2026-04-02,0,Mechanics and Relativity,2-1,Thursday
Student_37,24599947,PHY,2026-04-02,1,Quantum Mechanics,2-1,Thursday
Student_37,24599947,PHY,2026-04-02,1,Analog Electronics,2-1,Thursday
Student_37,24599947,PHY,2026-04-02,0,MSI,2-1,Thursday
Student_37,24599947,PHY,2026-04-03,1,Mechanics and Relativity,2-1,Friday
Student_37,24599947,PHY,2026-04-03,1,Quantum Mechanics,2-1,Friday
Student_37,24599947,PHY,2026-04-03,0,Analog Electronics,2-1,Friday
Student_37,24599947,PHY,2026-04-03,1,MSI,2-1,Friday
Student_37,24599947,PHY,2026-04-04,0,Mechanics and Relativity,2-1,Saturday
Student_37,24599947,PHY,2026-04-04,1,Quantum Mechanics,2-1,Saturday
Student_37,24599947,PHY,2026-04-04,0,Analog Electronics,2-1,Saturday
Student_37,24599947,PHY,2026-04-04,0,MSI,2-1,Saturday
Student_37,24599947,PHY,2026-04-05,0,Mechanics and Relativity,2-1,Sunday
Student_37,24599947,PHY,2026-04-05,0,Quantum Mechanics,2-1,Sunday
Student_37,24599947,PHY,2026-04-05,0,Analog Electronics,2-1,Sunday
Student_37,24599947,PHY,2026-04-05,0,MSI,2-1,Sunday
Student_37,24599947,PHY,2026-04-06,1,Mechanics and Relativity,2-1,Monday
Student_37,24599947,PHY,2026-04-06,1,Quantum Mechanics,2-1,Monday
Student_37,24599947,PHY,2026-04-06,1,Analog Electronics,2-1,Monday
Student_37,24599947,PHY,2026-04-06,1,MSI,2-1,Monday
Student_37,24599947,PHY,2026-04-07,1,Mechanics and Relativity,2-1,Tuesday
Student_37,24599947,PHY,2026-04-07,1,Quantum Mechanics,2-1,Tuesday
Student_37,24599947,PHY,2026-04-07,1,Analog Electronics,2-1,Tuesday
Student_37,24599947,PHY,2026-04-07,1,MSI,2-1,Tuesday
Student_38,21091487,CHEMICAL,2026-04-01,1,Process Control,2-1,Wednesday
Student_38,21091487,CHEMICAL,2026-04-01,1,Reactions,2-1,Wednesday
Student_38,21091487,CHEMICAL,2026-04-01,1,Separation,2-1,Wednesday
Student_38,21091487,CHEMICAL,2026-04-01,1,Data Science,2-1,Wednesday
Student_38,21091487,CHEMICAL,2026-04-02,1,Process Control,2-1,Thursday
Student_38,21091487,CHEMICAL,2026-04-02,1,Reactions,2-1,Thursday
Student_38,21091487,CHEMICAL,2026-04-02,1,Separation,2-1,Thursday
Student_38,21091487,CHEMICAL,2026-04-02,1,Data Science,2-1,Thursday
Student_38,21091487,CHEMICAL,2026-04-03,0,Process Control,2-1,Friday
Student_38,21091487,CHEMICAL,2026-04-03,1,Reactions,2-1,Friday
Student_38,21091487,CHEMICAL,2026-04-03,1,Separation,2-1,Friday
Student_38,21091487,CHEMICAL,2026-04-03,1,Data Science,2-1,Friday
Student_38,21091487,CHEMICAL,2026-04-04,0,Process Control,2-1,Saturday
Student_38,21091487,CHEMICAL,2026-04-04,1,Reactions,2-1,Saturday
Student_38,21091487,CHEMICAL,2026-04-04,0,Separation,2-1,Saturday
Student_38,21091487,CHEMICAL,2026-04-04,0,Data Science,2-1,Saturday
Student_38,21091487,CHEMICAL,2026-04-05,0,Process Control,2-1,Sunday
Student_38,21091487,CHEMICAL,2026-04-05,0,Reactions,2-1,Sunday
Student_38,21091487,CHEMICAL,2026-04-05,0,Separation,2-1,Sunday
Student_38,21091487,CHEMICAL,2026-04-05,1,Data Science,2-1,Sunday
Student_38,21091487,CHEMICAL,2026-04-06,1,Process Control,2-1,Monday
Student_38,21091487,CHEMICAL,2026-04-06,1,Reactions,2-1,Monday
Student_38,21091487,CHEMICAL,2026-04-06,1,Separation,2-1,Monday
Student_38,21091487,CHEMICAL,2026-04-06,1,Data Science,2-1,Monday
Student_38,21091487,CHEMICAL,2026-04-07,0,Process Control,2-1,Tuesday
Student_38,21091487,CHEMICAL,2026-04-07,0,Reactions,2-1,Tuesday
Student_38,21091487,CHEMICAL,2026-04-07,1,Separation,2-1,Tuesday
Student_38,21091487,CHEMICAL,2026-04-07,1,Data Science,2-1,Tuesday
Student_39,25108619,EE,2026-04-01,1,Circuits,2-1,Wednesday
Student_39,25108619,EE,2026-04-01,1,Electromagnetics,2-1,Wednesday
Student_39,25108619,EE,2026-04-01,1,Network Theory,2-1,Wednesday
Student_39,25108619,EE,2026-04-01,1,Data Science,2-1,Wednesday
Student_39,25108619,EE,2026-04-02,1,Circuits,2-1,Thursday
Student_39,25108619,EE,2026-04-02,1,Electromagnetics,2-1,Thursday
Student_39,25108619,EE,2026-04-02,1,Network Theory,2-1,Thursday
Student_39,25108619,EE,2026-04-02,1,Data Science,2-1,Thursday
Student_39,25108619,EE,2026-04-03,1,Circuits,2-1,Friday
Student_39,25108619,EE,2026-04-03,1,Electromagnetics,2-1,Friday
Student_39,25108619,EE,2026-04-03,0,Network Theory,2-1,Friday
Student_39,25108619,EE,2026-04-03,1,Data Science,2-1,Friday
Student_39,25108619,EE,2026-04-04,1,Circuits,2-1,Saturday
Student_39,25108619,EE,2026-04-04,0,Electromagnetics,2-1,Saturday
Student_39,25108619,EE,2026-04-04,1,Network Theory,2-1,Saturday
Student_39,25108619,EE,2026-04-04,0,Data Science,2-1,Saturday
Student_39,25108619,EE,2026-04-05,0,Circuits,2-1,Sunday
Student_39,25108619,EE,2026-04-05,1,Electromagnetics,2-1,Sunday
Student_39,25108619,EE,2026-04-05,1,Network Theory,2-1,Sunday
Student_39,25108619,EE,2026-04-05,0,Data Science,2-1,Sunday
Student_39,25108619,EE,2026-04-06,0,Circuits,2-1,Monday
Student_39,25108619,EE,2026-04-06,1,Electromagnetics,2-1,Monday
Student_39,25108619,EE,2026-04-06,1,Network Theory,2-1,Monday
Student_39,25108619,EE,2026-04-06,1,Data Science,2-1,Monday
Student_39,25108619,EE,2026-04-07,0,Circuits,2-1,Tuesday
Student_39,25108619,EE,2026-04-07,1,Electromagnetics,2-1,Tuesday
Student_39,25108619,EE,2026-04-07,0,Network Theory,2-1,Tuesday
Student_39,25108619,EE,2026-04-07,1,Data Science,2-1,Tuesday
Student_40,23474425,EE,2026-04-01,1,Circuits,2-1,Wednesday
Student_40,23474425,EE,2026-04-01,1,Electromagnetics,2-1,Wednesday
Student_40,23474425,EE,2026-04-01,1,Network Theory,2-1,Wednesday
Student_40,23474425,EE,2026-04-01,1,Data Science,2-1,Wednesday
Student_40,23474425,EE,2026-04-02,1,Circuits,2-1,Thursday
Student_40,23474425,EE,2026-04-02,1,Electromagnetics,2-1,Thursday
Student_40,23474425,EE,2026-04-02,0,Network Theory,2-1,Thursday
Student_40,23474425,EE,2026-04-02,1,Data Science,2-1,Thursday
Student_40,23474425,EE,2026-04-03,1,Circuits,2-1,Friday
Student_40,23474425,EE,2026-04-03,0,Electromagnetics,2-1,Friday
Student_40,23474425,EE,2026-04-03,0,Network Theory,2-1,Friday
Student_40,23474425,EE,2026-04-03,0,Data Science,2-1,Friday
Student_40,23474425,EE,2026-04-04,0,Circuits,2-1,Saturday
Student_40,23474425,EE,2026-04-04,1,Electromagnetics,2-1,Saturday
Student_40,23474425,EE,2026-04-04,1,Network Theory,2-1,Saturday
Student_40,23474425,EE,2026-04-04,0,Data Science,2-1,Saturday
Student_40,23474425,EE,2026-04-05,0,Circuits,2-1,Sunday
Student_40,23474425,EE,2026-04-05,1,Electromagnetics,2-1,Sunday
Student_40,23474425,EE,2026-04-05,0,Network Theory,2-1,Sunday
Student_40,23474425,EE,2026-04-05,1,Data Science,2-1,Sunday
Student_40,23474425,EE,2026-04-06,1,Circuits,2-1,Monday
Student_40,23474425,EE,2026-04-06,1,Electromagnetics,2-1,Monday
Student_40,23474425,EE,2026-04-06,1,Network Theory,2-1,Monday
Student_40,23474425,EE,2026-04-06,1,Data Science,2-1,Monday
Student_40,23474425,EE,2026-04-07,1,Circuits,2-1,Tuesday
Student_40,23474425,EE,2026-04-07,0,Electromagnetics,2-1,Tuesday
Student_40,23474425,EE,2026-04-07,1,Network Theory,2-1,Tuesday
Student_40,23474425,EE,2026-04-07,1,Data Science,2-1,Tuesday
Student_41,23856698,ECE,2026-04-01,0,Signals,2-1,Wednesday
Student_41,23856698,ECE,2026-04-01,0,semiconductors,2-1,Wednesday
Student_41,23856698,ECE,2026-04-01,0,python,2-1,Wednesday
Student_41,23856698,ECE,2026-04-01,1,MSI,2-1,Wednesday
Student_41,23856698,ECE,2026-04-02,1,Signals,2-1,Thursday
Student_41,23856698,ECE,2026-04-02,1,semiconductors,2-1,Thursday
Student_41,23856698,ECE,2026-04-02,1,python,2-1,Thursday
Student_41,23856698,ECE,2026-04-02,1,MSI,2-1,Thursday
Student_41,23856698,ECE,2026-04-03,1,Signals,2-1,Friday
Student_41,23856698,ECE,2026-04-03,1,semiconductors,2-1,Friday
Student_41,23856698,ECE,2026-04-03,1,python,2-1,Friday
Student_41,23856698,ECE,2026-04-03,1,MSI,2-1,Friday
Student_41,23856698,ECE,2026-04-04,1,Signals,2-1,Saturday
Student_41,23856698,ECE,2026-04-04,1,semiconductors,2-1,Saturday
Student_41,23856698,ECE,2026-04-04,0,python,2-1,Saturday
Student_41,23856698,ECE,2026-04-04,1,MSI,2-1,Saturday
Student_41,23856698,ECE,2026-04-05,0,Signals,2-1,Sunday
Student_41,23856698,ECE,2026-04-05,0,semiconductors,2-1,Sunday
Student_41,23856698,ECE,2026-04-05,0,python,2-1,Sunday
Student_41,23856698,ECE,2026-04-05,0,MSI,2-1,Sunday
Student_41,23856698,ECE,2026-04-06,1,Signals,2-1,Monday
Student_41,23856698,ECE,2026-04-06,1,semiconductors,2-1,Monday
Student_41,23856698,ECE,2026-04-06,1,python,2-1,Monday
Student_41,23856698,ECE,2026-04-06,1,MSI,2-1,Monday
Student_41,23856698,ECE,2026-04-07,1,Signals,2-1,Tuesday
Student_41,23856698,ECE,2026-04-07,1,semiconductors,2-1,Tuesday
Student_41,23856698,ECE,2026-04-07,1,python,2-1,Tuesday
Student_41,23856698,ECE,2026-04-07,1,MSI,2-1,Tuesday
Student_42,25414368,ME,2026-04-01,0,Thermo,2-1,Wednesday
Student_42,25414368,ME,2026-04-01,0,Mechanics,2-1,Wednesday
Student_42,25414368,ME,2026-04-01,1,Fluid dynamics,2-1,Wednesday
Student_42,25414368,ME,2026-04-01,1,Data Science,2-1,Wednesday
Student_42,25414368,ME,2026-04-02,1,Thermo,2-1,Thursday
Student_42,25414368,ME,2026-04-02,1,Mechanics,2-1,Thursday
Student_42,25414368,ME,2026-04-02,1,Fluid dynamics,2-1,Thursday
Student_42,25414368,ME,2026-04-02,1,Data Science,2-1,Thursday
Student_42,25414368,ME,2026-04-03,1,Thermo,2-1,Friday
Student_42,25414368,ME,2026-04-03,0,Mechanics,2-1,Friday
Student_42,25414368,ME,2026-04-03,0,Fluid dynamics,2-1,Friday
Student_42,25414368,ME,2026-04-03,1,Data Science,2-1,Friday
Student_42,25414368,ME,2026-04-04,0,Thermo,2-1,Saturday
Student_42,25414368,ME,2026-04-04,1,Mechanics,2-1,Saturday
Student_42,25414368,ME,2026-04-04,1,Fluid dynamics,2-1,Saturday
Student_42,25414368,ME,2026-04-04,0,Data Science,2-1,Saturday
Student_42,25414368,ME,2026-04-05,1,Thermo,2-1,Sunday
Student_42,25414368,ME,2026-04-05,0,Mechanics,2-1,Sunday
Student_42,25414368,ME,2026-04-05,0,Fluid dynamics,2-1,Sunday
Student_42,25414368,ME,2026-04-05,0,Data Science,2-1,Sunday
Student_42,25414368,ME,2026-04-06,1,Thermo,2-1,Monday
Student_42,25414368,ME,2026-04-06,1,Mechanics,2-1,Monday
Student_42,25414368,ME,2026-04-06,1,Fluid dynamics,2-1,Monday
Student_42,25414368,ME,2026-04-06,0,Data Science,2-1,Monday
Student_42,25414368,ME,2026-04-07,1,Thermo,2-1,Tuesday
Student_42,25414368,ME,2026-04-07,1,Mechanics,2-1,Tuesday
Student_42,25414368,ME,2026-04-07,1,Fluid dynamics,2-1,Tuesday
Student_42,25414368,ME,2026-04-07,1,Data Science,2-1,Tuesday
Student_43,22408176,ECE,2026-04-01,1,Signals,2-1,Wednesday
Student_43,22408176,ECE,2026-04-01,1,semiconductors,2-1,Wednesday
Student_43,22408176,ECE,2026-04-01,1,python,2-1,Wednesday
Student_43,22408176,ECE,2026-04-01,1,MSI,2-1,Wednesday
Student_43,22408176,ECE,2026-04-02,0,Signals,2-1,Thursday
Student_43,22408176,ECE,2026-04-02,1,semiconductors,2-1,Thursday
Student_43,22408176,ECE,2026-04-02,1,python,2-1,Thursday
Student_43,22408176,ECE,2026-04-02,0,MSI,2-1,Thursday
Student_43,22408176,ECE,2026-04-03,1,Signals,2-1,Friday
Student_43,22408176,ECE,2026-04-03,0,semiconductors,2-1,Friday
Student_43,22408176,ECE,2026-04-03,1,python,2-1,Friday
